DatGeracaoConjuntoDados;CodEmpreendimento;CodCEG;NomEmpreendimento;NumCoordNEmpreendimento;NumCoordEEmpreendimento;IdeStatusHist;IdeUFHist;NumProcesso;NomEmpreendimentoHist;MdaPotencia;DscCursoDagua;DscValorAtoAtivacao;DatAtoAtivacao;DatValidadeAtoOriginal;DscEmpreendedores1;DscEmpreendedores2;DscEmpreendedoresN;DscNumeroAtoProrrogado;DatValidadeProrrogada;DatPublicacaoProrrogada;IdSubBacia;DscSubBacia;DatCargaHistorico;IdeUF;SigUF;NomUF;IdcStatus;DscStatus
2026-07-01;046474;PCH.PH.TO.046474-0;Boa Vista;-12,87;-46,37;15;51;48500.003643/2009-47;Boa Vista;5,100;Mosquito;4.000;18/12/2012;; -; -; -;;;;21;Tocantins, entre os rios Preto e Parana;2026-06-30 09:43:52.357000000;51;TO;Tocantins;15;Eixo Disponível
2026-07-01;046476;UHE.PH.GO.046476-7;Buriti Queimado;-14,84;-49,21;15;18;48500.006774/2001-67;Buriti Queimado;142,000;Das Almas;736;22/03/2021;; -; -; -;;;;20;Alto Tocantins e rio Preto;2026-06-30 09:43:52.357000000;18;GO;Goiás;15;Eixo Disponível
2026-07-01;046477;UHE.PH.GO.046477-5;Maranhão;-15,12;-48,63;15;18;48500.004316/2001-10;Maranhão;125,000;Maranhão;736;22/03/2021;; -; -; -;;;;20;Alto Tocantins e rio Preto;2026-06-30 09:43:52.357000000;18;GO;Goiás;15;Eixo Disponível
2026-07-01;046478;UHE.PH.GO.046478-3;Mirador;-14,30;-47,92;15;18;48500.001464/1996-93;Mirador;106,000;Tocantinzinho;530;08/08/2001;; -; -; -;;;;20;Alto Tocantins e rio Preto;2026-06-30 09:43:52.357000000;18;GO;Goiás;15;Eixo Disponível
2026-07-01;046479;UHE.PH.GO.046479-1;Porteiras;-14,77;-48,72;15;18;48100.001464/1996-93;Porteiras;86,000;Rio Maranhão;530;08/08/2001;; -; -; -;;;;20;Alto Tocantins e rio Preto;2026-06-30 09:43:52.357000000;18;GO;Goiás;15;Eixo Disponível
2026-07-01;046566;PCH.PH.MT.046566-6;Serrinha;-14,26;-55,99;13;32;48500.002024/2011-50;Serrinha;12,000;Arinos;3.574;19/12/2019;2027-12-19 00:00:00;Novo Norte Ambiental Energia e Consultoria Ltda - 09613277000164; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;046588;PCH.PH.PR.046588-7;Serra da Piedade;-24,91;-49,39;15;39;48500.007042/2008-22;Serra da Piedade;6,000;Rio Piedade;3.695;03/01/2020;; -; -; -;;;;81;Ribeira do Iguape;2026-06-30 09:43:52.357000000;39;PR;Paraná;15;Eixo Disponível
2026-07-01;046589;PCH.PH.RS.046589-5;Barra Mansa;-27,52;-54,23;11;46;48500.038373/2025-13;Barra Mansa;16,000;Buricá e Inhacorá;246;13/02/2026;2027-04-13 00:00:00;Nascente Renováveis Ltda. - 63636316000194; -; -;;;;74;Uruguai, Varzea, Turvo e outros;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;11;DRI-PCH
2026-07-01;046590;PCH.PH.RS.046590-9;Foz do Inhacorá;-27,71;-54,16;15;46;48500.004315/2009-68;Foz do Inhacorá;7,370;Buricá e Inhacorá;3;03/01/2020;; -; -; -;;;;74;Uruguai, Varzea, Turvo e outros;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;15;Eixo Disponível
2026-07-01;046695;UHE.PH.MT.046695-6;JUI-008;-12,69;-58,98;14;32;48500.003923/2025-75;JUI-008;41,000;Juína;1.475;23/05/2025;2033-05-23 00:00:00;KA Energia Ltda - 22933611000125; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;14;DRS-UHE
2026-07-01;046728;PCH.PH.SC.046728-6;Primeira;-27,05;-51,35;13;48;48500.002085/2020-16;Primeira;6,750;São Bento;2.737;28/09/2022;2030-09-28 00:00:00;Hidrelétrica Sens Ltda. - 02444931000104; -; -;;;;72;Uruguai, Inhanduva, Peixe e outros;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;13;DRS-PCH
2026-07-01;046745;PCH.PH.MT.046745-6;SU-47;-12,54;-58,53;15;32;48500.002663/2011-15;SU-47;8,800;Rio Saué-Uiná ou Água Quente;408;17/02/2020;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;046746;PCH.PH.MT.046746-4;SU-75;-12,69;-58,62;13;32;48500.002433/2020-47;SU-75;8,101;Saué-Uiná;3.261;19/10/2021;2029-10-19 00:00:00;Sapezal Energia Ltda - 31911135000132; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;046747;PCH.PH.MT.046747-2;SU-93;-12,79;-58,65;13;32;48500.002434/2020-91;SU-93;9,150;Saué-Uiná;3.310;21/10/2021;2029-10-21 00:00:00;Sapezal Energia Ltda. - 31911135000132; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;046748;PCH.PH.MT.046748-0;SU-104;-12,83;-58,67;13;32;48500.002435/2020-36;SU-104;6,700;Saué-Uiná;3.309;21/10/2021;2029-10-21 00:00:00;Sapezal Energia Ltda - 31911135000132; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;046749;PCH.PH.MT.046749-9;SU-118;-12,88;-58,68;13;32;48500.002436/2020-81;SU-118;8,501;Saué-Uiná;3.263;19/10/2021;2029-10-19 00:00:00;Sapezal Energia Ltda - 31911135000132; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;046750;PCH.PH.MT.046750-2;SU-127;-12,92;-58,70;15;32;48500.002663/2011-15;SU-127;5,750;Saué-Uiná ou Água Quente;408;17/02/2020;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;046751;PCH.PH.MT.046751-0;SU-146;-13,02;-58,79;15;32;48500.002663/2011-15;SU-146;5,900;Saué-Uiná ou Água Quente;408;17/02/2020;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;046904;PCH.PH.RS.046904-1;Santo Ângelo;-28,36;-54,24;13;46;48500.001965/2020-67;Santo Ângelo;17,700;Ijuí;3.112;06/10/2021;2029-10-06 00:00:00;Santo Ângelo Geração de Energia Elétrica SPE Ltda - 56073292000147; -; -;;;;75;Uruguai, Ijui, piratinim e outros;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;13;DRS-PCH
2026-07-01;046905;PCH.PH.RS.046905-0;Entre Ijuís;-28,35;-54,29;13;46;48500.001964/2020-12;Entre Ijuís;7,500;Ijuí;3.095;06/10/2021;2029-10-06 00:00:00;Entre Ijuis Geração de Energia Elétrica SPE Ltda - 56040174000132; -; -;;;;75;Uruguai, Ijui, piratinim e outros;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;13;DRS-PCH
2026-07-01;046906;PCH.PH.RS.046906-8;Atafona;-28,35;-54,35;13;46;48500.002063/2020-48;Atafona;15,500;Ijuí;3.046;05/10/2021;2029-10-05 00:00:00;Atafona Geração de Energia Elétrica SPE Ltda - 51973108000100; -; -;;;;75;Uruguai, Ijui, piratinim e outros;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;13;DRS-PCH
2026-07-01;046907;PCH.PH.RS.046907-6;Das Missões;-28,32;-54,39;13;46;48500.002084/2020-63;Das Missões;14,000;Ijuí;3.278;19/10/2021;2029-10-19 00:00:00;Das Missões Geração de Energia Elétrica SPE Ltda - 52012928000190; -; -;;;;75;Uruguai, Ijui, piratinim e outros;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;13;DRS-PCH
2026-07-01;046908;PCH.PH.RS.046908-4;Vitória das Missões;-28,32;-54,49;15;46;48500.004149/2017-18;Vitória das Missões;17,160;Ijuí;538;04/03/2020;; -; -; -;;;;75;Uruguai, Ijui, piratinim e outros;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;15;Eixo Disponível
2026-07-01;046909;PCH.PH.RS.046909-2;Rondinha;-28,22;-54,60;15;46;48500.004149/2017-18;Rondinha;11,690;Ijuí;538;04/03/2020;; -; -; -;;;;75;Uruguai, Ijui, piratinim e outros;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;15;Eixo Disponível
2026-07-01;047231;PCH.PH.SP.047231-0;São José;-21,57;-46,88;11;50;48500.038363/2025-70;São José;28,200;Pardo;69;20/01/2026;2027-03-20 00:00:00;Nascente Renováveis Ltda - 63636316000194; -; -;;;;61;Grande;2026-06-30 09:43:52.357000000;50;SP;São Paulo;11;DRI-PCH
2026-07-01;047232;PCH.PH.SP.047232-8;Santa Marta;-21,54;-46,78;11;50;48500.038834/2025-40;Santa Marta;10,200;Pardo;72;20/01/2026;2027-03-20 00:00:00;Nascente Renováveis Ltda - 63636316000194; -; -;;;;61;Grande;2026-06-30 09:43:52.357000000;50;SP;São Paulo;11;DRI-PCH
2026-07-01;047234;PCH.PH.SP.047234-4;Vila Biela;-21,58;-46,75;11;50;48500.038835/2025-94;Vila Biela;10,700;Pardo;73;20/01/2026;2027-03-20 00:00:00;Nascente Renováveis Ltda - 63636316000194; -; -;;;;61;Grande;2026-06-30 09:43:52.357000000;50;SP;São Paulo;11;DRI-PCH
2026-07-01;047296;PCH.PH.MT.047296-4;Salto Maciel;-14,69;-57,80;13;32;48500.901439/2020-05;Salto Maciel;16,000;Sepotuba;867;16/04/2026;2034-04-16 00:00:00;Enebras Projetos de Usinas Hidrelétricas Ltda - 06329975000144;Frigorífico Nutribrás S.A - 08090575000154;SG Participações Ltda - 53.764.234/0001-71;;;;66;Alto Paraguai;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;047491;PCH.PH.MG.047491-6;Santo Antônio;-19,22;-43,27;15;26;48500.005663/2000-80;Santo Antônio;7,000;Rio Santo Antônio;480;20/07/2001;; -; -; -;;;;56;Doce;2026-06-30 09:43:52.357000000;26;MG;Minas Gerais;15;Eixo Disponível
2026-07-01;047492;PCH.PH.RJ.047492-4;Nova Franca Amaral;-21,07;-41,72;13;41;48500.000709/2001-82;Nova Franca Amaral;29,417;Itabapoana;2.765;13/09/2024;2032-09-13 00:00:00;Performance Centrais Hidrelétricas Ltda. - 02939231000190; -; -;;;;20;Alto Tocantins e rio Preto;2026-06-30 09:43:52.357000000;41;RJ;Rio de Janeiro;13;DRS-PCH
2026-07-01;047496;UHE.PH.SC.047496-7;Iraí;-27,11;-53,34;3;48;48500.004966/2010-91;Iraí;330,000;Uruguai;2302;01/06/2011;;Companhia Energética Uruguai - 10511661000135; -; -;2.396;2027-08-28 00:00:00;2024-08-28 00:00:00;74;Uruguai, Varzea, Turvo e outros;2026-06-30 09:43:52.357000000;48;SC;Santa Catarina;3;Aceito
2026-07-01;048494;PCH.PH.GO.048494-6;Laje do Prata;-18,72;-52,35;13;18;48500.003907/2020-78;Laje do Prata;8,000;Da Prata;2.883;08/10/2020;2028-10-08 00:00:00;Laje do Prata Geração de Energia SPE Ltda. - 41341877000123; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;18;GO;Goiás;13;DRS-PCH
2026-07-01;048495;PCH.PH.GO.048495-4;Água Branca;-18,71;-52,39;15;18;48500.000368/2017-10;Água Branca;5,300;da Prata;1.466;19/06/2020;; -; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;18;GO;Goiás;15;Eixo Disponível
2026-07-01;048496;PCH.PH.GO.048496-2;3JF;-18,63;-52,44;13;18;48500.004157/2020-51;3JF;8,500;Prata;3.349;26/10/2021;2029-10-26 00:00:00;3JF Vertente Geração de Energia SPE Ltda. - 41226776000101; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;18;GO;Goiás;13;DRS-PCH
2026-07-01;048497;PCH.PH.GO.048497-0;Água Amarela;-18,57;-52,49;15;18;48500.000368/2017-10;Água Amarela;6,700;Rio da Prata;1.466;19/06/2020;; -; -; -;;;;60;Paranaiba;2026-06-30 09:43:52.357000000;18;GO;Goiás;15;Eixo Disponível
2026-07-01;048505;UHE.PH.PA.048505-5;Marabá;-5,31;-49,04;3;34;48500.000177/2001-65;Marabá;2160,000;Tocantins;1.141;10/04/2012;;Centrais Elétricas do Norte do Brasil S.A. –  Eletronorte - 00357038000116;Construções e Comércio Camargo Corrêa S.A. - 61522512000102; -;2.396;2027-08-28 00:00:00;2024-08-28 00:00:00;29;Tocantins, entre o rio Araguaia e a foz;2026-06-30 09:43:52.357000000;34;PA;Pará;3;Aceito
2026-07-01;048506;UHE.PH.PA.048506-3;São Luiz do Tapajós;-4,53;-56,24;3;34;48500.004334/2009-94;São Luiz do Tapajós;8040,000;Tapajós;1.341;02/05/2014;;Centrais Elétricas Brasileiras - S.A - Eletrobras - 00001180000207;Centrais Elétricas do Norte do Brasil S.A. – Eletronorte - 00357038000116;Construções e Comércio Camargo Corrêa S.A. - CCCC, Eletricité France S.A. - EDF, CEMIG Geração e Transmissão S.A. - CEMIG GT, COPEL Geração e Transmissão S.A. - COPEL GeT, GDF Suez Energy Latin America Participações Ltda. - GDF SUEZ, Endesa Brasil S.A. - ENDESA, Neoenergia Investimentos S.A. - NEOINVEST e CONSÓRCIO TAPAJÓS - 61.522.512/0001-02, 04.768.250/0001-27, 06.981.176/0001-58, 04.370.282/0001-70, 01.370.013/0001-15, 07.523.555/0001-67, 08.773.138/0001-35 e 16.777.714/0001-40;2.396;2027-08-28 00:00:00;2024-08-28 00:00:00;17;Tapajos;2026-06-30 09:43:52.357000000;34;PA;Pará;3;Aceito
2026-07-01;048508;UHE.PH.PR.048508-0;Sucuri;-18,65;-54,62;15;32;48500.004675/2008-89;Sucuri;38,000;Coxim;3.036;15/08/2008;; -; -; -;;;;66;Alto Paraguai;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;048510;UHE.PH.PI.048510-1;Uruçuí;-7,23;-44,57;15;38;48500.000108/2004-95;Uruçuí;134,000;Parnaíba;3.702;24/12/2024;; -; -; -;;;;34;Parnaiba;2026-06-30 09:43:52.357000000;38;PI;Piauí;15;Eixo Disponível
2026-07-01;048553;PCH.PH.MT.048553-5;A1E6;-13,00;-55,91;13;32;48500.009508/2022-82;A1E6;9,900;Verde;2.074;15/07/2025;2032-07-15 00:00:00;São Gabriel Hidroenergia Ltda - 12461598000103; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;048565;UHE.PH.MT.048565-9;A1E9;-12,41;-56,06;15;32;48500.002941/2008-39;A1E9;21,900;Verde;1.254;23/04/2014;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;048566;PCH.PH.MT.048566-7;A2E11;-13,34;-58,59;11;32;48500.900506/2023-17;A2E11;12,530;Rio Buriti;2.699;05/09/2025;2026-11-05 00:00:00;KA Energia Ltda - 22933611000125; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;11;DRI-PCH
2026-07-01;048567;PCH.PH.MT.048567-5;A2E16;-12,95;-58,43;15;32;48500.001111/2011-90;A2E16;14,850;Rio Buriti;4.737;09/12/2014;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;048568;PCH.PH.MT.048568-3;A2E12;-13,27;-58,60;15;32;48500.001111/2011-90;A2E12;17,040;Buriti e Córrego Água Quente;4.737;09/12/2014;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;15;Eixo Disponível
2026-07-01;048571;UHE.PH.PA.048571-3;Açaipé B;-,55;-52,67;15;70;48500.006617/2006-93;Açaipé B;831,100;Jari;4.757;09/12/2011;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;70;PA/AP;Pará / Amapá;15;Eixo Disponível
2026-07-01;048572;UHE.PH.PA.048572-1;Urucupatá;,52;-53,16;28;34;48500.004579/2021-16;Urucupatá;291,500;Jari;3.109;06/10/2021;2023-10-06 00:00:00;Mega Comercializadora de Energia e Gás Ltda. - 15054480000140; -; -;1.122;2026-10-06 00:00:00;2024-04-10 00:00:00;17;Tapajos;2026-06-30 09:43:52.357000000;34;PA;Pará;28;Registro Ativo
2026-07-01;048573;UHE.PH.PA.048573-0;Carecuru;-,08;-52,96;15;70;48500.006617/2006-93;Carecuru;240,200;Jari;4.757;09/12/2011;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;70;PA/AP;Pará / Amapá;15;Eixo Disponível
2026-07-01;048605;UHE.PH.SP.048605-1;Viradouro;-20,77;-48,25;15;50;48500.001881/2001-90;Viradouro;63,000;Rio Pardo;909;27/11/2003;; -; -; -;;;;61;Grande;2026-06-30 09:43:52.357000000;50;SP;São Paulo;15;Eixo Disponível
2026-07-01;048606;UHE.PH.SP.048606-0;Banharão;-20,67;-48,33;15;50;48500.001881/2001-90;Banharão;67,000;Rio Pardo;909;27/11/2003;; -; -; -;;;;61;Grande;2026-06-30 09:43:52.357000000;50;SP;São Paulo;15;Eixo Disponível
2026-07-01;048607;UHE.PH.SP.048607-8;Barretos;-20,46;-48,45;15;50;48500.001881/2001-90;Barretos;46,500;Rio Pardo;909;27/11/2003;; -; -; -;;;;61;Grande;2026-06-30 09:43:52.357000000;50;SP;São Paulo;15;Eixo Disponível
2026-07-01;048616;PCH.PH.RS.048616-7;Estribo;-28,23;-50,79;11;46;48500.001481/2001-10;Estribo;5,900;Rio Socorro;1.239;14/04/2026;2027-06-14 00:00:00;Múltipla Participações Ltda - 11649715000196;F-75 Geração de Energia Ltda - 46609692000170; -;;;;70;Pelotas;2026-06-30 09:43:52.357000000;46;RS;Rio Grande do Sul;11;DRI-PCH
2026-07-01;048617;PCH.PH.BA.048617-5;Ubatã;-14,22;-39,61;15;10;48500.000751/2001-49;Ubatã;11,650;Rio de Contas;275;14/05/2002;; -; -; -;;;;52;Contas;2026-06-30 09:43:52.357000000;10;BA;Bahia;15;Eixo Disponível
2026-07-01;048618;PCH.PH.BA.048618-3;Gongoji Jusante;-14,32;-39,46;13;10;48500.006397/2021-71;Gongoji Jusante;9,500;Gongoji;3.542;26/09/2023;2031-09-26 00:00:00;CS Energia S.A - 07390181000159; -; -;;;;52;Contas;2026-06-30 09:43:52.357000000;10;BA;Bahia;13;DRS-PCH
2026-07-01;048619;UHE.PH.PR.048619-1;Vila Rica;-23,92;-51,93;15;39;48500.004844/2009-61;Vila Rica;39,100;Ivaí;3.898;25/09/2014;; -; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;39;PR;Paraná;15;Eixo Disponível
2026-07-01;048620;UHE.PH.PR.048620-5;Salto Ariranha II;-24,37;-51,44;15;39;48500.004844/2009-61;Salto Ariranha II;36,670;Ivaí;3.898;25/09/2014;; -; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;39;PR;Paraná;15;Eixo Disponível
2026-07-01;048621;PCH.PH.PR.048621-3;Grandes Rios;-24,18;-51,54;13;39;48500.003055/2020-19;Grandes Rios;25,800;Ivaí;3.862;09/12/2021;2029-12-09 00:00:00;Paraná Centrais Elétricas Ltda - 41142887000130; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;39;PR;Paraná;13;DRS-PCH
2026-07-01;048622;UHE.PH.PR.048622-1;Lajeadão III;-24,04;-51,60;14;39;48500.003036/2020-92;Lajeadão III;46,800;Ivaí;3.893;08/12/2021;2029-12-08 00:00:00;Paraná Centrais Elétricas Ltda - 41142887000130; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;39;PR;Paraná;14;DRS-UHE
2026-07-01;048623;UHE.PH.PR.048623-0;Porto Guaritá;-24,00;-51,63;14;39;48500.003037/2020-37;Porto Guaritá;47,350;Ivaí;3.684;22/11/2021;2029-11-22 00:00:00;Paraná Centrais Elétricas Ltda - 41142887000130; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;39;PR;Paraná;14;DRS-UHE
2026-07-01;048624;UHE.PH.PR.048624-8;São Cristovão II;-23,94;-51,77;14;39;48500.900142/2022-86;São Cristovão II;37,000;Ivaí;083;17/01/2024;2032-01-17 00:00:00;UHE São Cristóvão II Ltda - 56969585000107; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;39;PR;Paraná;14;DRS-UHE
2026-07-01;048625;UHE.PH.PR.048625-6;São João do Ivaí IV;-23,93;-51,86;15;39;48500.004844/2009-61;São João do Ivaí IV;46,550;Ivaí;3.898;25/09/2014;; -; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;39;PR;Paraná;15;Eixo Disponível
2026-07-01;048626;UHE.PH.PR.048626-4;Paiçandu;-23,58;-52,30;15;39;48500.004844/2009-61;Paiçandu;103,290;Ivaí;3.898;25/09/2014;; -; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;39;PR;Paraná;15;Eixo Disponível
2026-07-01;048647;PCH.PH.GO.048647-7;Vidal;,00;,00;15;18;48500.000756/2001-62;Vidal;6,300;Rio Corrente;973;04/12/2001;; -; -; -;;;;21;Tocantins, entre os rios Preto e Parana;2026-06-30 09:43:52.357000000;18;GO;Goiás;15;Eixo Disponível
2026-07-01;048648;PCH.PH.GO.048648-5;Mambaí;-14,69;-46,30;15;18;48500.000756/2001-62;Mambaí;13,600;Rio Corrente;973;04/12/2001;; -; -; -;;;;21;Tocantins, entre os rios Preto e Parana;2026-06-30 09:43:52.357000000;18;GO;Goiás;15;Eixo Disponível
2026-07-01;048649;PCH.PH.GO.048649-3;Vermelho 1;,00;,00;15;18;48500.000756/2001-62;Vermelho 1;7,800;Rio Corrente;973;04/12/2001;; -; -; -;;;;21;Tocantins, entre os rios Preto e Parana;2026-06-30 09:43:52.357000000;18;GO;Goiás;15;Eixo Disponível
2026-07-01;048650;PCH.PH.GO.048650-7;Três Barras Jusante;-16,63;-50,84;15;18;48500.002397/2009-14;Três Barras Jusante;7,300;Rio Claro;1.460;13/05/2014;; -; -; -;;;;24;Alto Araguaia e rio Claro;2026-06-30 09:43:52.357000000;18;GO;Goiás;15;Eixo Disponível
2026-07-01;048655;UHE.PH.GO.048655-8;Araguaia;-15,51;-51,65;15;18;48500.002397/2009-14;Araguaia;19,900;Claro;1.460;13/05/2014;; -; -; -;;;;24;Alto Araguaia e rio Claro;2026-06-30 09:43:52.357000000;18;GO;Goiás;15;Eixo Disponível
2026-07-01;048656;UHE.PH.GO.048656-6;Macaúba Alta;-15,81;-51,50;15;18;48500.002397/2009-14;Macaúba Alta;13,800;Claro;1.460;13/05/2014;; -; -; -;;;;24;Alto Araguaia e rio Claro;2026-06-30 09:43:52.357000000;18;GO;Goiás;15;Eixo Disponível
2026-07-01;048657;UHE.PH.GO.048657-4;Aparecida do Rio Claro Alta;-15,93;-51,33;15;18;48500.002397/2009-14;Aparecida do Rio Claro Alta;14,400;Claro;1.460;13/05/2014;; -; -; -;;;;24;Alto Araguaia e rio Claro;2026-06-30 09:43:52.357000000;18;GO;Goiás;15;Eixo Disponível
2026-07-01;048658;PCH.PH.GO.048658-2;Jaupaci;-16,18;-50,93;15;18;48500.002397/2009-14;Jaupaci;13,000;Claro;1.460;13/05/2014;; -; -; -;;;;24;Alto Araguaia e rio Claro;2026-06-30 09:43:52.357000000;18;GO;Goiás;15;Eixo Disponível
2026-07-01;048659;PCH.PH.GO.048659-0;Israelândia;-16,32;-50,90;15;18;48500.002397/2009-14;Israelândia;11,600;Claro;1.460;13/05/2014;; -; -; -;;;;24;Alto Araguaia e rio Claro;2026-06-30 09:43:52.357000000;18;GO;Goiás;15;Eixo Disponível
2026-07-01;048660;PCH.PH.GO.048660-4;Caldeirão Jusante;-16,47;-50,98;15;18;48500.002397/2009-14;Caldeirão Jusante;9,600;Claro;1.460;13/05/2014;; -; -; -;;;;24;Alto Araguaia e rio Claro;2026-06-30 09:43:52.357000000;18;GO;Goiás;15;Eixo Disponível
2026-07-01;048661;PCH.PH.GO.048661-2;Bandeira;-16,41;-50,69;15;18;48500.002397/2009-14;Bandeira;7,800;Pilões;1.460;13/05/2014;; -; -; -;;;;24;Alto Araguaia e rio Claro;2026-06-30 09:43:52.357000000;18;GO;Goiás;15;Eixo Disponível
2026-07-01;048662;PCH.PH.GO.048662-0;Queixada;-16,50;-50,63;15;18;48500.002397/2009-14;Queixada;8,900;Pilões;1.460;13/05/2014;; -; -; -;;;;24;Alto Araguaia e rio Claro;2026-06-30 09:43:52.357000000;18;GO;Goiás;15;Eixo Disponível
2026-07-01;048663;PCH.PH.PA.048663-9;Trairão;-4,71;-55,84;15;34;48500.007958/2008-82;Trairão;7,500;Itapacurá e Itapacurá-mirim;374;19/02/2013;; -; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;34;PA;Pará;15;Eixo Disponível
2026-07-01;048664;PCH.PH.PA.048664-7;Iara;-4,79;-55,83;13;34;48500.002254/2022-71;Iara;8,500;Itapacurá-mirim;4.104;01/11/2023;2031-11-01 00:00:00;PCH Iara Energética SPE Ltda - 54118972000104; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;34;PA;Pará;13;DRS-PCH
2026-07-01;048666;PCH.PH.SP.048666-3;Água da Onça;-22,85;-49,12;15;50;48500.000990/2002-71;Água da Onça;5,100;Rio Pardo;87;09/02/2004;; -; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;50;SP;São Paulo;15;Eixo Disponível
2026-07-01;048668;PCH.PH.MT.048668-0;Água Enterrada;-17,50;-54,67;15;31;48500.002895/2002-11;Água Enterrada;14,500;Correntes;625;08/10/2002;; -; -; -;;;;66;Alto Paraguai;2026-06-30 09:43:52.357000000;31;MS/MT;Mato Grosso do Sul / Mato Grosso;15;Eixo Disponível
2026-07-01;048669;PCH.PH.MT.048669-8;Águas Claras;-15,31;-54,18;13;32;48500.003650/2023-05;Águas Claras;8,000;Das Mortes;2.074;15/07/2025;2032-07-15 00:00:00;PCH Águas Claras Energética SPE Ltda - 45963182000134; -; -;;;;26;Araguaia, trecho da ilha Bananal;2026-06-30 09:43:52.357000000;32;MT;Mato Grosso;13;DRS-PCH
2026-07-01;048670;PCH.PH.PA.048670-1;Alcobaça;-4,24;-55,02;13;34;48500.001347/2022-89;Alcobaça;5,600;Rio Cupari;242;29/01/2024;2032-01-29 00:00:00;Alcobaça Energética SPE Ltda - 55205624000137; -; -;;;;17;Tapajos;2026-06-30 09:43:52.357000000;34;PA;Pará;13;DRS-PCH
2026-07-01;048672;PCH.PH.BA.048672-8;Aliança;-14,37;-45,12;15;10;48500.002647/2007-46;Aliança;12,000;Itaguari;3.147;22/10/2010;; -; -; -;;;;45;Corrente e outros - Sao Francisco;2026-06-30 09:43:52.357000000;10;BA;Bahia;15;Eixo Disponível
2026-07-01;048673;UHE.PH.MS.048673-6;AMB 108;-23,10;-54,31;15;30;48500.001509/2010-45;AMB 108;11,700;Amambaí;3.004;06/08/2014;; -; -; -;;;;64;Parana, Paranapanema, Amambai e outros;2026-06-30 09:43:52.357000000;30;MS;Mato Grosso do Sul;15;Eixo Disponível
